TowerID,TowerLat,TowerLon
c5320bc2,32.772361,-96.77727800000001
269b1e26,32.985083,-96.80252800000001
84844bb1,32.895833,-96.901944
26f7441e,32.731611,-96.709417
bf3bf815,32.899944,-96.910389
cd9f3b1a,32.731722,-96.7095
82cd3778,32.696083,-96.934333
149b01f7,32.695861,-96.93794399999999
d6c359ff,32.871111,-96.923556
181cc1d7,32.870971999999995,-96.923556
78dc86cb,32.696083,-96.934333
f0f742a1,32.695555999999996,-96.938333
cd0ca3a7,32.865806,-96.866028
2172fd91,32.865806,-96.86447199999999
04e9ab6c,32.865806,-96.86447199999999
85675262,32.846722,-96.836
bc444700,32.853778000000005,-96.84733299999999
2cb9119d,32.861222,-96.852389
fd58e4aa,32.922722,-96.757194
11ce3f17,32.922722,-96.757194
55a7fcf1,32.770833,-96.685556
5ccb03c0,32.705222,-96.84066700000001
5b083b14,32.721944,-96.892222
09756fb6,32.805667,-96.796667
8a3dca51,32.695555999999996,-96.938333
af8c4c52,32.870971999999995,-96.923556
267195f3,32.870944,-96.923528
4ee91811,32.922722,-96.757194
4706b572,32.77825,-96.758167
b3725a1e,32.770833,-96.685556
1231efca,32.705222,-96.84066700000001
5085f23b,32.720833,-96.832222
02933e88,32.708333,-96.749167
226a2c8a,32.997222,-96.798889
a11a02cf,32.786556,-96.79125
376ecbf1,32.985083,-96.80252800000001
bcec0121,32.731611,-96.709417
78512965,32.899944,-96.910389
ae0cc295,32.724722,-96.915
cb350a49,32.695861,-96.93794399999999
8ae142fc,32.696083,-96.934333
803d4a99,32.724722,-96.915
2a9baaa7,32.780278,-96.893333
f19e1660,32.780278,-96.893333
2048e13a,32.865806,-96.866028
05d8799b,32.868221999999996,-96.865361
0bca4b15,32.865806,-96.866028
36270f42,32.846944,-96.834972
35a5c789,32.853778000000005,-96.84733299999999
452e501b,32.846722,-96.836
4c029e25,32.853611,-96.847222
b470d4f4,32.917333,-96.759694
a565cbba,32.812333,-96.865833
887ab389,32.859639,-96.801028
6cc9f429,33.011361,-96.82494399999999
9baa92e7,32.731611,-96.709417
9b428bb4,32.672389,-96.931083
e99998e5,32.870971999999995,-96.923556
31724971,32.870944,-96.923528
131e71b8,32.780278,-96.893333
f158db5f,32.720833,-96.832222
34771a42,32.702778,-96.667222
b510a3a2,32.700666999999996,-96.914722
c5a759ab,32.771833,-96.828972
7152ebff,32.74875,-96.860111
50b4355c,32.9665,-96.80377800000001
cf3466b4,32.805833,-96.7925
a67e5c02,32.985083,-96.80252800000001
0f8a76eb,32.908111,-96.805972
48856d2f,32.932,-96.805639
8ba7e0d7,32.731611,-96.709417
68a7c128,32.724722,-96.915
ef6b1833,32.81075,-96.893917
5fe344fd,32.868221999999996,-96.865361
0b82a190,32.853778000000005,-96.84733299999999
8157b83e,32.853611,-96.847222
506f134a,32.853778000000005,-96.84733299999999
58445cb1,32.836944,-96.8375
259b0e31,32.922722,-96.757194
3d5658d9,32.705222,-96.84066700000001
27a55a6a,32.695,-96.840556
462756d2,32.695,-96.840556
9707635b,32.739722,-96.759167
b6f8191b,32.705222,-96.84066700000001
93747d31,32.741889,-96.857611
5ce4ee6d,32.765556,-96.842111
1a412d40,32.950860999999996,-96.800722
ca0017cc,32.985083,-96.80255600000001
e2e560a1,32.950860999999996,-96.800722
aa753a06,32.911583,-96.892222
1bfc786a,32.731722,-96.7095
d0a4fc5b,32.868472,-96.865528
79c3cc27,32.853611,-96.847222
54e52f05,32.846722,-96.836
8e25afbe,32.853778000000005,-96.84733299999999
bf5466e7,32.922722,-96.757194
c3dff447,32.796306,-96.789528
5e891ba4,32.770833,-96.685556
9af6e6e3,32.731611,-96.70944399999999
b89cb512,32.703056,-96.604444
0e14fe0e,32.765556,-96.842111
4485a848,32.775,-96.805
fbaed31c,32.952778,-96.8025
fd995955,33.01525,-96.83147199999999
3902ddfa,32.891333,-96.917194
0296279d,32.899944,-96.910389
0409e024,32.870944,-96.923528
43c0c076,32.718610999999996,-96.918056
7fbc813f,32.922722,-96.757194
591ff0a0,32.922722,-96.757194
f748c831,32.710722,-96.800667
7354e78b,32.922722,-96.757194
0de53f0d,32.985083,-96.80255600000001
2567c73b,32.731611,-96.709417
d760c426,32.731611,-96.709417
60161457,32.888833,-96.89572199999999
de89d847,32.870944,-96.923528
7202a162,32.868472,-96.865528
df48bd65,32.836944,-96.8375
b0057c38,32.922722,-96.757194
28784877,32.726556,-96.811472
4dc9f097,32.701056,-96.656056
5ef2822f,32.773056,-96.776667
255916de,32.850833,-96.8125
3261c6b8,32.708333,-96.749167
67dae36c,32.703056,-96.604444
f306a05f,32.741889,-96.857611
b39eb337,32.718333,-96.887222
94c728f9,32.767306,-96.916278
1a11fd13,32.870944,-96.923528
0182e66b,32.853611,-96.847222
bbcef480,32.846722,-96.836
e0a30bd3,32.710722,-96.800667
e35dd3c7,32.702778,-96.667222
b4c7bab6,32.726556,-96.811472
70304bb4,32.771667,-96.800278
a0a81457,32.796306,-96.789528
3dda2caa,32.985083,-96.80255600000001
c4327e7c,32.828333,-96.79652800000001
3bd55948,32.81075,-96.893917
6b7b6c09,32.779,-96.923056
cba9e46c,32.865806,-96.866028
1f23e440,32.781667,-96.722222
3d7931d5,32.7375,-96.796111
a7c4c90a,32.708944,-96.749944
d0b21819,32.703333,-96.925556
4b5e63a4,32.847221999999995,-96.872222
f1f9e224,32.853778000000005,-96.84733299999999
0176e316,32.909167,-96.74194399999999
99062e86,32.739722,-96.759167
8cff2e28,32.726556,-96.811472
af76cce5,32.74875,-96.860111
525f543d,32.768861,-96.811
ecd5fcfa,32.9665,-96.80377800000001
6e5318ff,32.81075,-96.893917
57e61ef6,32.865806,-96.866028
728f155a,32.857278,-96.87105600000001
15fc5c4c,32.853611,-96.847222
7af01f1c,32.771667,-96.800278
2875bc2a,32.822583,-96.792222
4f3cdf70,32.767306,-96.916278
96379d0f,32.711971999999996,-96.916861
a722e182,32.888833,-96.89572199999999
78fe1d5c,32.778056,-96.75805600000001
3bebad35,32.871111,-96.923556
8e81722f,32.81075,-96.893917
03d23383,32.709610999999995,-96.774472
e6c68941,32.703056,-96.604444
daf3d56c,32.765556,-96.842111
bc7f9c9f,32.717667,-96.875194
232edf2b,32.822583,-96.792222
acbace18,32.7375,-96.796111
abf4411c,32.85,-96.8125
8ad267e5,32.695583,-96.938222
ff52da07,32.708944,-96.749944
f64b5ecb,32.695555999999996,-96.938333
7d5e5dbd,32.718610999999996,-96.918056
53d58f65,32.703333,-96.925556
859ef2e9,32.819472,-96.884694
82e3e882,32.717667,-96.875194
3c13cbaa,32.771833,-96.828972
8df25bc5,32.765556,-96.842111
ecfeed1d,32.74875,-96.860111
09bbc5fe,32.7375,-96.796111
cdc2a3cb,32.768111,-96.735833
af25b300,32.720833,-96.80444399999999
16736efe,32.786556,-96.79125
45886793,32.773056,-96.776667
1f25e438,32.750556,-96.694722
695a9517,32.718610999999996,-96.918056
6926899e,32.703333,-96.925556
83eb83ca,32.672389,-96.931083
366603fd,32.767306,-96.916278
7b8856ae,32.870971999999995,-96.923556
2f634a26,32.765556,-96.842111
221af9c3,32.997222,-96.798889
3d75c707,32.771667,-96.800278
149e591e,33.01525,-96.83147199999999
7a30a454,32.853611,-96.847222
eabdd734,32.771833,-96.828972
b5adc71b,32.868472,-96.865528
fdb8049c,32.868472,-96.865528
88100376,32.74875,-96.860111
3a7fc5bf,32.825278000000004,-96.817778
9bf2b52c,32.837778,-96.876389
070271b1,32.770833,-96.685556
0a5ae4b4,32.779083,-96.731222
52309eeb,32.720833,-96.804722
56cf0c41,32.9665,-96.80377800000001
d9f5f9e8,32.779528000000006,-96.798806
da709d1c,32.828333,-96.79652800000001
90b8d58b,32.779,-96.923056
3cb521b7,32.663889000000005,-96.9525
3e77177c,32.950860999999996,-96.800722
c10b0139,32.952778,-96.8025
811bbc94,32.779,-96.923056
043bbe90,32.665556,-96.94888900000001
745553f0,32.857278,-96.87105600000001
11c1269e,32.701056,-96.656056
5a911331,32.779806,-96.804722
c6cc8bc6,32.81075,-96.893917
fdcadcba,32.853611,-96.847222
1812494d,32.701056,-96.656056
8311eedc,32.771833,-96.828972
b7c22d1e,32.771667,-96.800278
ab2da4c3,32.908111,-96.805972
4345fa6d,32.695555999999996,-96.938333
7a2911e5,32.891333,-96.917194
ec10e3e2,32.853611,-96.847222
873ef3ab,32.985083,-96.80255600000001
d6076115,32.668889,-96.92805600000001
8b1b88c4,32.718610999999996,-96.918056
e03961e1,32.691111,-96.825528
3bf1d819,32.985083,-96.80255600000001
66e6ccbb,32.911583,-96.892222
a17ade35,32.731611,-96.70944399999999
94dda85e,32.695583,-96.938222
52631a3d,32.701056,-96.656056
f2aa49b5,32.765556,-96.842111
33cd3264,32.741889,-96.857611
96374726,32.911583,-96.892222
33de4c0f,32.672389,-96.931083
f9478a79,32.837778,-96.876389
df31547b,32.786667,-96.773333
33868288,32.767306,-96.916278
2a5ca140,32.717667,-96.875194
05585cf9,32.695583,-96.938222
3ab22780,32.909167,-96.74194399999999
0fc5f611,32.808167,-96.838611
e15a57a7,32.771667,-96.800278
bd558b07,32.796306,-96.789528
466d337e,32.865806,-96.86447199999999
6f116117,32.720861,-96.80475
29e0e949,32.720833,-96.80444399999999
724282d5,32.720861,-96.80475
3d84555b,32.771833,-96.828972
e7fa6871,32.787778,-96.79119399999999
97d6b428,32.857278,-96.87105600000001
b0320962,32.881111,-96.85638900000001
691e02eb,32.865833,-96.84472199999999
cc89bdc9,32.857278,-96.87105600000001
fef3c663,32.786667,-96.773333
8c07e83d,32.932,-96.805639
b619a8b3,32.932,-96.805639
88f538a4,32.828194,-96.796389
ae796a7f,32.997222,-96.798889
7cf8d5e9,32.723056,-96.760583
ccd6b33c,32.703333,-96.925556
fe63886a,32.853611,-96.847222
c531275a,32.796306,-96.789528
757d93c1,32.895,-96.898833
a35bdc48,32.720861,-96.80475
64b56597,32.828333,-96.79652800000001
540a1f12,32.822583,-96.792222
863ce3a5,32.748889,-96.89805600000001
a4d312b7,32.859639,-96.801028
8a761bb2,32.750611,-96.723056
66e13032,32.778667,-96.731222
a7ac9b39,32.870971999999995,-96.923556
58518f64,32.771667,-96.800278
acd31f50,32.782222,-96.77555600000001
7e4553c7,32.767306,-96.916278
43761627,32.932,-96.805639
63c16ff2,32.672389,-96.931083
0a8a4aa7,32.870944,-96.923528
d91f2ace,32.767306,-96.916278
00b72f6c,32.695583,-96.938222
c73fc20c,32.857778,-96.86444399999999
d6e861ad,32.950860999999996,-96.800722
412ba8e4,32.997222,-96.798889
b40d0f0d,32.778971999999996,-96.77669399999999
707edeec,32.899944,-96.910389
b4cabfc9,32.9665,-96.80377800000001
d912b110,32.805833,-96.7925
d1d33b53,32.911583,-96.892222
aeb8ac06,32.779,-96.923056
f1b8d652,32.853611,-96.847222
7a846a5f,32.796306,-96.789528
0143012f,32.693889,-96.916944
ee266b5d,32.822583,-96.792222
e098f788,32.781667,-96.722222
1944918b,32.723056,-96.760583
6742f3f0,32.997222,-96.798889
2d404d08,32.771667,-96.800278
aab904c0,32.778472,-96.775083
a05a92e2,32.672389,-96.931083
35eb501e,32.703333,-96.925556
7012a0f5,32.720833,-96.80444399999999
745d15de,32.7375,-96.796111
d0049e16,32.720833,-96.804722
19cad46d,32.805889,-96.830389
2eeb7341,32.771667,-96.800278
87ceaad8,32.864167,-96.83694399999999
fe860b9c,32.74875,-96.860111
216c5e3e,32.932,-96.805639
ef5e53f0,32.724167,-96.915278
13ff6f9e,32.704389,-96.89066700000001
5aaad2cc,32.908111,-96.805972
80824f89,32.786556,-96.79125
d1b765b0,32.879166999999995,-96.855
4335b2c1,32.779,-96.923056
c0bd8189,32.720861,-96.80475
7415d8e6,32.700666999999996,-96.914722
c27b7458,32.950860999999996,-96.800722
9de17be0,32.695555999999996,-96.938333
0447cb6c,32.836944,-96.8375
82cedb6c,32.750556,-96.694722
c27bd4ab,32.77825,-96.758167
933a83fc,32.771667,-96.800278
1af60b3e,32.950860999999996,-96.800722
a1046e11,32.724167,-96.915278
60f48bf7,32.672389,-96.931083
b137f434,32.7975,-96.780556
bff9c236,32.750556,-96.694722
c1572347,32.812889,-96.859278
16c2f684,32.700666999999996,-96.914722
c046d038,32.888833,-96.89572199999999
3e7b390f,32.723056,-96.760583
720ed787,32.701056,-96.656056
f000cf99,32.787778,-96.79119399999999
33b78d77,32.74875,-96.860111
7e428d7a,32.771833,-96.828972
41dd409e,32.771667,-96.800278
13214020,32.796306,-96.789528
8c765244,32.708944,-96.749944
56b1c3e3,32.911583,-96.892222
9e123f0a,32.771833,-96.828972
9cf711b2,32.944778,-97.036583
70070d8b,32.779,-96.923056
fe74e70c,32.74875,-96.860111
253fd501,32.750611,-96.723056
9af88ddf,32.710722,-96.800667
fe539a23,32.802361,-96.818056
621b6c5b,32.772110999999995,-96.829083
57d1d5a8,32.908111,-96.805972
30c94894,32.888833,-96.89572199999999
1b935438,32.672389,-96.931083
c61ce6f9,32.859639,-96.801028
18cbacf1,32.772110999999995,-96.829083
ec354e46,32.771833,-96.828972
0d0a1761,32.88525,-96.78483299999999
a6398de0,32.717639,-96.875167
d9016245,32.771667,-96.800278
77249ecd,32.772110999999995,-96.829083
31447e79,32.932,-96.805639
3a21bbf4,32.908111,-96.805972
86e089da,32.932,-96.805639
d7e21934,32.834,-96.873889
4cde6ecb,32.720861,-96.80475
8f0e3142,32.74875,-96.860111
2fb56195,32.950860999999996,-96.800722
79e4cb07,32.772110999999995,-96.829083
7e530a3a,32.950860999999996,-96.800722
5744c19c,32.750556,-96.694722
9509d918,32.819472,-96.884694
713ce68f,32.895833,-96.901944
6ed1c44c,32.847221999999995,-96.872222
8f19e915,32.857278,-96.87105600000001
42dbefa3,32.720833,-96.804722
56d3b5ea,32.723056,-96.760583
b1912525,32.767306,-96.916278
b7701e19,32.899722,-96.85583299999999
9a6b610b,32.847221999999995,-96.872222
ca9e085f,32.789,-96.796667
ab475075,32.709610999999995,-96.774472
fcde20f6,32.701056,-96.656056
bde84490,32.750556,-96.694722
69a5fd72,32.701056,-96.656056
1230d35f,32.879528,-96.855639
8177ad1f,32.724722,-96.915
64bbbad5,32.778667,-96.731222
b15d2b72,32.724167,-96.915278
7cb7ef78,32.837778,-96.876389
22d66e5d,32.837778,-96.876389
fc4b2b76,32.933361,-96.748
51c53683,32.750556,-96.694722
3dcf3447,32.781667,-96.722222
ef23e090,32.710722,-96.800667
3f4aa61d,32.832306,-96.825556
7950c290,32.9665,-96.80377800000001
ef8b8383,32.750556,-96.694722
b5f7791e,32.700666999999996,-96.914722
d80323a9,32.802639,-96.811944
fa332e51,32.708944,-96.749944
a63a9032,32.778056,-96.75805600000001
a3caf502,32.812889,-96.859278
63f97fa3,32.808333000000005,-96.83833299999999
4106f726,32.911583,-96.892222
4c2dc977,32.908111,-96.805972
dcd885a5,32.724167,-96.915278
6c262bfc,32.750611,-96.723056
df559eba,32.772110999999995,-96.829083
db600a5e,32.932,-96.805639
1cff9d61,32.837778,-96.876389
f21d7c2f,32.795556,-96.810556
00426682,32.771667,-96.800278
698b86f8,32.724167,-96.915278
90e7cc14,32.857778,-96.86444399999999
ebb19b1c,32.864167,-96.83694399999999
395af776,32.864167,-96.83694399999999
1c99af56,32.741389,-96.68333299999999
56ffb8f8,32.837778,-96.876389
c35472cf,32.779528000000006,-96.798806
c5fbf6e1,32.857278,-96.87105600000001
fbf8f2b4,32.768861,-96.811
dbfd730d,32.778056,-96.75805600000001
e9817f17,32.750556,-96.694722
9f37437f,32.820139000000005,-96.872833
37f7eeb2,32.879166999999995,-96.855
5cef22f3,32.767306,-96.916278
c70308ba,32.857778,-96.86444399999999
2b0c0b08,32.778971999999996,-96.77669399999999
a990ebec,32.895,-96.898833
a739526f,32.781667,-96.722222
5f628a0d,32.812889,-96.859278
ac2ca0da,32.926667,-96.97833299999999
6d60be21,32.836944,-96.8375
0aef45e0,32.779083,-96.731222
56a399c3,32.750611,-96.723056
a530ad08,32.771667,-96.800278
63f10236,32.857778,-96.86444399999999
e073e7d4,32.802361,-96.818056
f2aadb5a,32.720861,-96.80475
24bec348,32.857778,-96.86444399999999
511db398,32.731611,-96.70944399999999
32684726,32.933361,-96.748
ddc8587a,32.665556,-96.94888900000001
d8ad0456,32.672389,-96.931083
f092a155,32.708944,-96.749944
bdedc76a,32.820139000000005,-96.872833
bae38d06,32.882139,-96.8465
35c82131,32.779528000000006,-96.798806
7c8c89d6,32.857278,-96.87105600000001
c68bc542,32.772110999999995,-96.829083
2cc8f698,32.786556,-96.79125
bccdda42,32.726556,-96.811472
61bbee3d,32.857278,-96.87105600000001
1ae57645,32.879528,-96.855639
4122ff80,32.772110999999995,-96.829083
db6a3185,32.703333,-96.925556
e89d117d,32.768861,-96.811
0ba7e1e9,32.796306,-96.789528
348c861b,32.932,-96.805639
9dfac412,32.750611,-96.723056
181f81bf,32.720861,-96.80475
fb0a552f,32.879528,-96.855639
33c973a9,32.767306,-96.916278
2b6a4e9f,32.772110999999995,-96.829083
4da81237,32.888833,-96.89572199999999
f87c51f9,32.778971999999996,-96.77669399999999
a9910084,32.850833,-96.8125
1b59566e,32.77825,-96.758167
b1c97772,32.771833,-96.828972
2749fe02,32.771667,-96.800278
c5404670,32.772110999999995,-96.829083
65385b3d,32.693889,-96.916944
8dbdf421,32.879166999999995,-96.855
b21573d8,32.771667,-96.800278
4c52fb39,32.864167,-96.83694399999999
9e0b6b95,32.778472,-96.775083
50c6293e,32.857278,-96.87105600000001
25421438,32.872444,-96.88480600000001
a9690b1f,32.741389,-96.68333299999999
227efcb6,32.74025,-96.895306
d913e5c1,32.773056,-96.776667
f3f289f5,32.750556,-96.694722
45c46eca,32.819472,-96.884694
de69ae16,33.011361,-96.82494399999999
1b02ea12,32.665556,-96.94888900000001
8d03b933,32.932,-96.805639
1df83931,32.879528,-96.855639
9860478c,32.864167,-96.83694399999999
574c0a35,32.778056,-96.75805600000001
37b56ee0,32.7975,-96.780556
c4543b3e,32.77825,-96.758167
cee3860c,32.768861,-96.811
55caff6d,32.9665,-96.80377800000001
25a7d065,32.768111,-96.735833
b5b2bc6d,32.836944,-96.8375
ce33441a,32.778056,-96.75805600000001
b61f38a1,32.796306,-96.789528
c6262909,32.710722,-96.800667
f4934a88,32.778667,-96.731222
2044d781,32.857278,-96.87105600000001
6784fea6,32.850833,-96.8125
6f478977,32.861222,-96.852389
c018fed6,32.716944,-96.87472199999999
9e6a81aa,32.864167,-96.83694399999999
c66ea464,32.932,-96.805639
f65fd682,32.748889,-96.89805600000001
b3fceee0,32.703333,-96.925556
2f6db11e,32.888833,-96.89572199999999
db548af4,32.724167,-96.915278
6ef3785f,32.701056,-96.656056
a7153c4b,32.812889,-96.859278
efbe5ac8,32.74025,-96.895306
00e7006d,32.879166999999995,-96.855
63b213e2,32.837778,-96.876389
4bc91e7b,32.748889,-96.89805600000001
829e6e01,32.717639,-96.875167
e8e4bc70,32.808333000000005,-96.83833299999999
40a5df99,32.808167,-96.838611
5949aa03,32.711971999999996,-96.916861
021ea55f,32.77825,-96.758167
528ad672,32.789444,-96.779444
e37771f7,32.767306,-96.916278
a934d8c5,32.857778,-96.86444399999999
0250f890,32.837778,-96.876389
e0bdaa8c,32.808167,-96.838611
a8b8fbf5,32.724167,-96.915278
5efd7ca1,32.748889,-96.89805600000001
fec8b676,32.997222,-96.798889
1ef455f6,32.857778,-96.86444399999999
ae833300,32.857778,-96.86444399999999
a817ac93,32.750556,-96.694722
65114929,32.911583,-96.892222
f005ee68,32.857278,-96.87105600000001
aef2cdce,32.750556,-96.694722
50c9cd9b,32.773056,-96.776667
c3247ed6,32.750556,-96.694722
3be39189,32.786667,-96.773333
5a4af735,32.819472,-96.884694
60f1c02c,32.7975,-96.780556
5f792e7f,32.768861,-96.811
be8c9237,32.872444,-96.88480600000001
63fa8830,32.872444,-96.88480600000001
d31ec7b3,32.952778,-96.8025
99b328c3,32.750611,-96.723056
44854ba7,32.932,-96.805639
7673524b,32.672389,-96.931083
c252edb9,32.812889,-96.859278
3596ccb1,32.741111,-96.895278
494fd459,32.932,-96.805639
c31cf6d8,32.857778,-96.86444399999999
cea0e13a,32.786667,-96.773333
7c82d536,32.88525,-96.78483299999999
78d75460,32.720861,-96.80475
eb18af93,32.834,-96.873889
2f9a9453,32.864333,-96.837028
ccf7ae00,32.723056,-96.760583
131ed7cc,32.857278,-96.87105600000001
07bde18a,32.832306,-96.825556
d7202a1b,32.870971999999995,-96.923556
db925db3,32.720861,-96.80475
067f86a6,32.895833,-96.901944
5c85ac65,32.895,-96.898833
0f1cde9c,32.789444,-96.779444
fed938f5,32.704389,-96.89066700000001
d7f7401c,32.703333,-96.925556
47536d32,32.77825,-96.758167
51c0a250,32.716944,-96.87472199999999
a92b5908,32.693889,-96.916944
5590b743,33.01525,-96.83147199999999
71f2a16f,32.808333000000005,-96.83833299999999
a65a0948,32.950860999999996,-96.800722
3656e90d,32.805889,-96.830389
ff9f4990,32.832306,-96.825556
1d300b7c,32.802639,-96.817639
de431210,32.895,-96.898833
8d386c8f,32.778472,-96.775083
fef28c6a,32.768111,-96.735833
f9b4aa7b,32.750611,-96.723056
ef61295f,32.857278,-96.87105600000001
831f2efc,32.825278000000004,-96.817778
be92c053,32.857778,-96.86444399999999
b72d6fff,32.895,-96.898833
164f4bf1,32.768111,-96.735833
d1f2fb99,32.767306,-96.916278
98e9abbf,32.864333,-96.837028
b5b90e11,32.857278,-96.87105600000001
f2f9fbd2,32.802361,-96.818056
d65b4422,32.724167,-96.915278
18f73004,32.837778,-96.876389
f21e1f64,32.710722,-96.800667
1063712e,32.932,-96.805639
daf17635,32.786667,-96.79388900000001
e7a17690,32.857778,-96.86444399999999
ebb6a83c,32.857778,-96.86444399999999
445d8027,33.011361,-96.82494399999999
08370161,32.786667,-96.79388900000001
1b2151f8,32.952778,-96.8025
5ee65808,32.872444,-96.88480600000001
b951f87e,32.789444,-96.779444
dc8c62cc,32.874722,-96.75694399999999
05b82e31,32.748889,-96.89805600000001
6a8fa27a,32.978611,-96.784444
44b947de,32.750611,-96.723056
c7eb174f,32.933361,-96.748
6af07e66,32.750611,-96.723056
227e5607,32.978611,-96.784444
0efaee70,32.720861,-96.80475
ab058e4e,32.693889,-96.916944
5c28f1d8,32.808333000000005,-96.83833299999999
114a9891,32.778667,-96.731222
15f8f9cd,32.895,-96.898833
a9929cc3,32.874722,-96.75694399999999
8816b0eb,32.779083,-96.731222
4263faaa,32.704389,-96.89066700000001
96ed778b,32.724167,-96.915278
d72df6fd,32.750611,-96.723056
97805bd6,32.864333,-96.837028
8d09d7b5,32.950860999999996,-96.800722
6eec317f,32.888833,-96.89572199999999
2ab7a12f,32.857278,-96.87105600000001
2566aa5e,32.888833,-96.89572199999999
2c43ef03,32.724167,-96.915278
c0f6139f,32.700666999999996,-96.914722
0c7636d0,32.832306,-96.825556
f0469d50,32.933361,-96.748
c8fbe7ba,32.786667,-96.79388900000001
0a4d66ed,33.011361,-96.82494399999999
18cb2487,32.864333,-96.837028
a5dce143,32.77825,-96.758167
ddf721ac,32.74875,-96.860111
ef07c957,32.750611,-96.723056
eb6371b1,32.88525,-96.78483299999999
9fee20df,32.870971999999995,-96.923556
9fb70352,32.837778,-96.876389
5daeafc0,32.802639,-96.817639
6fd6ed69,32.874722,-96.75694399999999
435d78f3,32.837778,-96.876389
e57c18ca,32.748889,-96.89805600000001
8fb02570,32.750556,-96.694722
e78826ad,32.864167,-96.83694399999999
